Customer Name,Customer Email,Store Name,Date of Purchase,Product Name,Quantity,Price per Unit
Lindsey Huff,mhart@example.org,ABC Foodmart - DUMBO,4/20/2023 18:21,Tulips,7,129.28
Lindsey Huff,mhart@example.org,ABC Foodmart - DUMBO,4/20/2023 18:21,Tulips,8,136.54
Lindsey Huff,mhart@example.org,ABC Foodmart - DUMBO,4/20/2023 18:21,Band-Aids,5,3.31
Lindsey Huff,mhart@example.org,ABC Foodmart - DUMBO,4/20/2023 18:21,Carrots,8,30.14
Lindsey Huff,mhart@example.org,ABC Foodmart - DUMBO,4/20/2023 18:21,Carrots,4,98.1
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Pork Loin,9,107.65
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Juice,5,91.57
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Shrimp,6,102.14
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Shrimp,2,62.27
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Cough Syrup,10,151.98
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Rice,10,18.54
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Rice,1,85.33
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Water,1,195.09
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Yogurt,8,31.57
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Lettuce,7,29.03
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Cough Syrup,9,102.61
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Lobster,10,83.52
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Aspirin,9,56.23
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Lettuce,10,60.21
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Roses,5,20.13
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Bread,6,114.59
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Bread,6,161.03
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Ice Cream,6,119.4
Dr. Nicole Gregory MD,cdavis@example.com,ABC Foodmart - Whitestone,12/18/2023 23:07,Rice,2,103.32
Robert Smith,treeves@example.net,ABC Foodmart - DUMBO,4/9/2024 2:21,Ice Cream,10,84.01
Robert Smith,treeves@example.net,ABC Foodmart - DUMBO,4/9/2024 2:21,Milk,7,5.47
Robert Smith,treeves@example.net,ABC Foodmart - DUMBO,4/9/2024 2:21,Roast Beef,1,79.49
Robert Smith,treeves@example.net,ABC Foodmart - DUMBO,4/9/2024 2:21,Sunflowers,7,54.69
Robert Smith,treeves@example.net,ABC Foodmart - DUMBO,4/9/2024 2:21,Lettuce,9,128.6
Robert Smith,treeves@example.net,ABC Foodmart - DUMBO,4/9/2024 2:21,Beef Steak,8,113.9
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Cheese,9,110.19
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Apples,4,66.39
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Ham,4,165.21
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Shrimp,8,9.11
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Pasta,10,190.38
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Salmon Fillet,6,17.38
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Apples,5,120.18
Zachary Ayala,john92@example.org,ABC Foodmart - DUMBO,6/2/2023 5:43,Chicken Breast,9,53.84
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Bread,9,90.23
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Band-Aids,5,133.52
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Salmon Fillet,4,16.4
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Carrots,2,131.67
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Pasta,2,38.59
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Beef Steak,7,39.41
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Ice Cream,10,75.15
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Water,7,91.29
Christina Wells,daniellewatkins@example.net,ABC Foodmart - Tribeca,7/13/2023 20:18,Roast Beef,4,105.95
Phillip Cordova,ppatrick@example.net,ABC Foodmart - Staten Island,6/12/2023 18:48,Frozen Vegetables,9,75.91
Phillip Cordova,ppatrick@example.net,ABC Foodmart - Staten Island,6/12/2023 18:48,Carrots,7,53.12
Phillip Cordova,ppatrick@example.net,ABC Foodmart - Staten Island,6/12/2023 18:48,Bread,7,131.46
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Beef Steak,2,136.66
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Turkey Breast,5,46.81
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Milk,1,36.26
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Beans,2,108.13
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Milk,8,39.87
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Salmon Fillet,5,134.81
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Ice Cream,1,38.74
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Milk,3,53.51
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Roses,2,49.42
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Pork Loin,6,90.58
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Bread,5,54.4
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Soda,5,152.98
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Frozen Pizza,9,105.66
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Ice Cream,10,29.14
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Roses,9,119.96
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Water,6,45.75
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Ham,7,163.89
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Frozen Pizza,9,72.06
Diane Cobb,destinymonroe@example.com,ABC Foodmart - Staten Island,9/12/2023 1:04,Bagel,1,53.52
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Cough Syrup,10,22.94
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Beans,8,30.44
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Beans,7,25.29
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Milk,5,50.15
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Beans,3,25.85
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Frozen Pizza,9,36.86
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Cough Syrup,3,136.3
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Milk,9,74.62
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Bagel,3,139.03
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Juice,7,109.86
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Roast Beef,4,68.94
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Apples,3,108.83
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Ham,3,73.83
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Tulips,2,164.54
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Frozen Pizza,5,160.19
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Roast Beef,2,132.93
Charles Foster,melissajames@example.net,ABC Foodmart - Whitestone,12/1/2023 17:08,Sunflowers,8,5.84
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Lettuce,7,61.36
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Pork Loin,3,157.16
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Sunflowers,8,47.12
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Frozen Vegetables,5,112.29
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Chicken Breast,8,83.23
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Croissant,3,145.57
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Milk,1,43.97
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Shrimp,10,144.61
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Soda,7,95.78
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Frozen Vegetables,8,32.8
Brandy Cordova,wilsondavid@example.com,ABC Foodmart - Bay Ridge,6/26/2023 9:08,Beans,6,4.26
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Ice Cream,9,3.53
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Bread,5,127.92
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Beef Steak,2,35.06
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Band-Aids,6,52.4
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Frozen Pizza,8,84.51
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Salmon Fillet,9,33.05
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Salmon Fillet,4,145.53
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Beef Steak,4,164.89
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Lettuce,3,93.82
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Juice,9,87.81
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Bread,1,109.64
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Croissant,8,106.3
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Soda,5,19.21
Beth Gross,roger39@example.org,ABC Foodmart - Tribeca,10/23/2023 2:17,Pasta,8,40.16
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Beef Steak,3,123.25
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Turkey Breast,10,18.93
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Ice Cream,10,83.34
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Croissant,3,49.41
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Cheese,3,164.5
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Milk,2,147.38
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Band-Aids,1,101.71
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Band-Aids,6,101.68
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Apples,1,156.77
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Cheese,8,13.16
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Juice,2,100.29
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Cheese,4,82.19
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Chicken Breast,9,39.7
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Tulips,7,49.98
Nicole George,gcalderon@example.org,ABC Foodmart - Staten Island,8/30/2023 23:29,Carrots,4,15.52
Kristin Carpenter,byrdchelsey@example.net,ABC Foodmart - Bay Ridge,2/6/2024 18:02,Yogurt,9,89.6
Kristin Carpenter,byrdchelsey@example.net,ABC Foodmart - Bay Ridge,2/6/2024 18:02,Water,10,121.4
Kristin Carpenter,byrdchelsey@example.net,ABC Foodmart - Bay Ridge,2/6/2024 18:02,Pasta,5,95.05
Kristin Carpenter,byrdchelsey@example.net,ABC Foodmart - Bay Ridge,2/6/2024 18:02,Apples,3,141.42
Kristin Carpenter,byrdchelsey@example.net,ABC Foodmart - Bay Ridge,2/6/2024 18:02,Tulips,10,39.09
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Frozen Vegetables,2,41.2
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Pork Loin,7,3.13
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Frozen Vegetables,10,120.35
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Bagel,4,62.95
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Apples,5,33.19
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Cough Syrup,10,22.3
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Ham,3,33.93
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Tulips,4,39.66
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Roses,4,159.49
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Frozen Vegetables,9,63.59
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Yogurt,1,39.22
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Sunflowers,6,28.52
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Ice Cream,8,117.73
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Soda,10,99.51
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Roses,9,67.34
Michelle Mullins,jessica10@example.org,ABC Foodmart - Tribeca,12/27/2023 23:10,Beans,6,85.47
Jessica Snyder,harveyamy@example.org,ABC Foodmart - Whitestone,1/17/2024 23:33,Tulips,2,100.87
Jessica Snyder,harveyamy@example.org,ABC Foodmart - Whitestone,1/17/2024 23:33,Band-Aids,1,122.72
Jessica Snyder,harveyamy@example.org,ABC Foodmart - Whitestone,1/17/2024 23:33,Shrimp,5,16.04
Jessica Snyder,harveyamy@example.org,ABC Foodmart - Whitestone,1/17/2024 23:33,Juice,9,36.82
Jessica Snyder,harveyamy@example.org,ABC Foodmart - Whitestone,1/17/2024 23:33,Salmon Fillet,1,21.74
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Croissant,2,95.09
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Lettuce,7,15.36
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Croissant,7,66.2
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Rice,10,67.96
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Milk,2,23.61
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Pork Loin,8,91.27
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Yogurt,10,146.62
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Roses,3,29.73
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Roses,3,23.01
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Cheese,9,47.76
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Apples,1,56.91
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Yogurt,9,84.34
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Beef Steak,10,136.96
Kristen Hanson,singhnancy@example.com,ABC Foodmart - Tribeca,8/15/2023 12:52,Frozen Vegetables,4,31.3
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Bagel,8,41.8
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Cough Syrup,5,13.22
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Cheese,4,131.99
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Turkey Breast,4,102.88
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Croissant,4,71.64
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Band-Aids,8,63.56
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Beans,7,20.13
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Chicken Breast,9,10.91
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Croissant,4,87.63
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Ice Cream,10,58.67
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Pork Loin,4,98.86
Colin Thomas PhD,grivera@example.net,ABC Foodmart - Whitestone,6/22/2023 22:34,Bagel,2,2.44
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Soda,2,169.14
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Cheese,5,90.1
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Croissant,1,96.87
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Cough Syrup,7,97.19
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Juice,5,132.77
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Ham,8,127.62
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Apples,8,49.78
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Pork Loin,2,128.14
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Milk,6,102.08
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Water,6,126.06
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Shrimp,5,69.54
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Turkey Breast,6,56.57
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Roses,9,103.49
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Apples,5,121.8
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Lettuce,1,71.91
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Sunflowers,3,14.21
Amber Hughes,parkchristopher@example.com,ABC Foodmart - Whitestone,3/17/2024 17:05,Roses,6,59.34
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Aspirin,4,54.55
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Tulips,3,62.11
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Frozen Pizza,6,105.24
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Bread,5,104.88
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Tulips,1,25.77
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Turkey Breast,10,9.45
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Frozen Pizza,2,40.56
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Lobster,7,21.82
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Pasta,8,106.44
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Aspirin,9,181.02
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Frozen Vegetables,3,129.92
Nicole Flores,barajaspatricia@example.org,ABC Foodmart - Staten Island,5/19/2023 8:34,Tulips,1,101.57
Adam Douglas,ylewis@example.org,ABC Foodmart - Staten Island,2/28/2024 18:37,Water,1,101.19
Adam Douglas,ylewis@example.org,ABC Foodmart - Staten Island,2/28/2024 18:37,Carrots,1,105.24
Adam Douglas,ylewis@example.org,ABC Foodmart - Staten Island,2/28/2024 18:37,Frozen Pizza,8,81.05
Adam Douglas,ylewis@example.org,ABC Foodmart - Staten Island,2/28/2024 18:37,Roses,8,69.76
Brittany Barnes,alyssacarpenter@example.org,ABC Foodmart - Tribeca,4/12/2024 21:12,Water,9,15.7
Brittany Barnes,alyssacarpenter@example.org,ABC Foodmart - Tribeca,4/12/2024 21:12,Frozen Pizza,1,25.19
Brittany Barnes,alyssacarpenter@example.org,ABC Foodmart - Tribeca,4/12/2024 21:12,Salmon Fillet,3,6.87
Brittany Barnes,alyssacarpenter@example.org,ABC Foodmart - Tribeca,4/12/2024 21:12,Lettuce,5,36.58
Brittany Barnes,alyssacarpenter@example.org,ABC Foodmart - Tribeca,4/12/2024 21:12,Pasta,8,33.75
Brittany Barnes,alyssacarpenter@example.org,ABC Foodmart - Tribeca,4/12/2024 21:12,Bagel,10,72.83
Teresa Garcia,tmoore@example.com,ABC Foodmart - DUMBO,4/12/2024 6:03,Cough Syrup,3,122.88
Teresa Garcia,tmoore@example.com,ABC Foodmart - DUMBO,4/12/2024 6:03,Roses,5,3.17
